ID	Abbreviation	Name	OMIM ID	Individuals	Phenotypes	Associated with genes	Associated tissues	Disease features
485	HSMN6	"NEUROPATHY, HEREDITARY MOTOR AND SENSORY, TYPE VI; HSMN6"	601152	0	0	MFN2	-	-
108	ICRD	"Infantile cerebellar-retinal degeneration, 614559 (3)??mitochondrial?"	614559	0	0	ACO2	-	-
143	KSS	"KEARNS-SAYRE SYNDROME, caused by various mitochondrial deletions"	530000	0	0	MT-TL1	-	-
474	LCHAD	LONG-CHAIN 3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY	609016	0	0	", HADHA"	-	-
149	LDYT	"LEBER OPTIC ATROPHY AND DYSTONIA, alt: LEBER HEREDITARY OPTIC NEUROPATHY WITH DYSTONIA; LDYT;; DYSTONIA, FAMILIAL, WITH VISUAL FAILURE AND STRIATAL LUCENCIES;; MARSDEN SYNDROME"	500001	0	0	"MT-ND1, MT-ND3, MT-ND4, MT-ND6"	-	-
110	LFIT	"Liver failure, transient infantile, 613070 (3)"	613070	0	0	"TRMU, TRNT1"	-	-
72	LHON	"LEBER OPTIC ATROPHY, LEBER HEREDITARY OPTIC NEUROPATHY; DOID:705"	535000	0	0	", MT-ATP6, MT-CO3, MT-CYB, MT-ND1, MT-ND2, MT-ND4, MT-ND4L, MT-ND5, MT-ND6"	-	-
172	LIMM	"MITOCHONDRIAL MYOPATHY, LETHAL, INFANTILE"	551000	0	0	-	-	-
638	LKENP	"LEUKOENCEPHALOPATHY, PROGRESSIVE, WITH OVARIAN FAILURE; LKENP"	615889	0	0	AARS2	-	"OMIM: Description Progressive leukoencephalopathy with ovarian failure is an autosomal recessive neurodegenerative disorder characterized by loss of motor and cognitive skills, usually with onset in young adulthood. Some patients may have a history of delayed motor development or learning difficulties in early childhood. Neurologic decline is severe, usually resulting in gait difficulties, ataxia, spasticity, and cognitive decline and dementia. Most patients lose speech and become wheelchair-bound or bedridden. Brain MRI shows progressive white matter signal abnormalities in the deep white matter. Affected females develop premature ovarian failure (summary by Dallabona et al., 2014). ? Clinical Features Dallabona et al. (2014) reported 5 unrelated women and 1 man with a progressive leukoencephalopathic neurodegenerative disorder. Two patients, a female and a male, had symptoms in early childhood, 1 manifesting mildly delayed motor development and the other manifesting congenital nystagmus and learning difficulties. These patients developed further neurologic symptoms in their teenage years, including progressive gait ataxia, tremor, spasticity, dystonia, dysarthria, and cognitive decline. The girl developed secondary amenorrhea due to ovarian failure at age 18 years. Four additional women presented with ovarian failure between the ages of 20 and 40, and subsequently developed progressive and severe neurodegeneration resulting in loss of motor skills, speech, and cognition by the mid-thirties to forties. Most of the 6 patients either became wheelchair-bound or bedridden, and 2 died. One patient had no cognitive decline at age 25. Investigation of mitochondrial function performed in 2 patients showed severe isolated cytochrome c oxidase deficiency (15% and 33% residual activity, respectively) in skeletal muscle, although respiratory chain activities were normal in fibroblasts. Ragged-red fibers were not present. Brain MRI of all patients showed patchy and inhomogeneous cerebral white matter abnormalities predominantly affecting the frontal and parietal periventricular and deep white matter, and often affecting the corpus callosum. Cerebellar atrophy was variable. None of the patients had cardiomyopathy."
492	LOAS	"LEBER OPTIC ATROPHY, SUSCEPTIBILITY TO;LHON, MODIFIER OF;LOAS"	308905	0	0	-	-	-
15	LS	"Leigh syndrome due to mitochondrial complex 1 deficiency, 256000 (3)"	256000	0	0	LIPT1	-	-
389	LSFC	"Leigh syndrome, French-Canadian type, 220111 (3)"	220111	0	0	LRPPRC	-	-
406	LUFT	HYPERMETABOLISM DUE TO DEFECT IN MITOCHONDRIA;LUFT DISEASE	238800	0	0	-	-	-
439	MADD	MULTIPLE ACYL-CoA DEHYDROGENASE DEFICIENCY; MADD	231680	0	0	", ETFA, ETFB, ETFDH"	-	-
574	MC1DN10 618233	"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 10; MC1DN10"	618233	0	0	NDUFAF2	-	"Mitochondrial complex I deficiency nuclear type 10 (MC1DN10) is caused by homozygous mutation in the NDUFAF2 gene (609653) on chromosome 5q12. For a discussion of genetic heterogeneity of mitochondrial complex I deficiency, see 252010."
17	MC3DN1	"Mitochondrial complex III deficiency, nuclear type 1, 124000 (3)"	124000	0	0	"BCS1L, UQCRB"	-	-
18	MC3DN2	"Mitochondrial complex III deficiency, nuclear type 2, 615157 (3)"	615157	0	0	TTC19	-	-
19	MC3DN3	"Mitochondrial complex III deficiency, nuclear type 3, 615158 (3)"	615158	0	0	", UQCRB"	-	-
20	MC3DN4	"Mitochondrial complex III deficiency, nuclear type 4, 615159 (3)"	615159	0	0	UQCRQ	-	-
21	MC3DN5	"Mitochondrial complex III deficiency, nuclear type 5, 615160 (3)"	615160	0	0	UQCRC2	-	-
22	MC3DN6	"Mitochondrial complex III deficiency, nuclear type 6, 615453 (3)"	615453	0	0	CYC1	-	-
112	MCPHA	"Microcephaly, Amish type, 607196 (3)"	607196	0	0	SLC25A19	-	-
415	MDCMC	"MUSCULAR DYSTROPHY, CONGENITAL, MEGACONIAL TYPE; MDCMC"	602541	0	0	CHKB	-	-
484	MEGDEL	"3-METHYLGLUTACONIC ACIDURIA WITH DEAFNESS, ENCEPHALOPATHY, AND LEIGH-LIKE SYNDROME; MEGDEL"	614739	0	0	SERAC1	-	-
163	MELAS SYNDROME	"MITOCHONDRIAL MYOPATHY, ENCEPHALOPATHY, LACTIC ACIDOSIS, AND STROKE-LIKE EPISODES;DOID:3687"	540000	1	1	"MT-ND1, MT-ND4, MT-ND5, MT-ND6, MT-TC, MT-TF, MT-TH, MT-TK, MT-TL1, MT-TQ, MT-TS1, MT-TS2"	-	-
162	MERRF	MYOCLONIC EPILEPSY ASSOCIATED WITH RAGGED-RED FIBERS; MERRF SYNDROME	545000	1	0	"MT-ND5, MT-TF, MT-TH, MT-TK, MT-TL1, MT-TS1, MT-TS2"	-	-
495	MGCA1	"3-METHYLGLUTACONIC ACIDURIA, TYPE I; MGCA1"	250950	0	0	AUH	-	-
496	MGCA3	"3-METHYLGLUTACONIC ACIDURIA, TYPE III; MGCA3"	258501	0	0	OPA3	-	-
79	MGCA5	"3-METHYLGLUTACONIC ACIDURIA, TYPE V; MGCA5"	610198	0	0	DNAJC19	-	-
165	MIDD	"DIABETES AND DEAFNESS, MATERNALLY INHERITED;MIDD"	520000	0	0	"MT-TE, MT-TK, MT-TL1"	-	-
39	MLASA1	"Mitochondrial myopathy and sideroblastic anemia 1, 600462 (3)"	600462	0	0	", PUS1"	-	-
472	MLASA2	"MYOPATHY, LACTIC ACIDOSIS, AND SIDEROBLASTIC ANEMIA 2; MLASA2"	613561	0	0	YARS2	-	-
572	MLASA3	"500011 MYOPATHY, LACTIC ACIDOSIS, AND SIDEROBLASTIC ANEMIA 3; MLASA3"	500011	0	0	MT-ATP6	-	"Evidence that myopathy, lactic acidosis, and sideroblastic anemia-3 (MLASA3) is caused by heteroplasmic mutation in the mitochondrial-encoded ATP6 gene (MTATP6; 516060). One such patient has been reported. ? Description MLASA3 is a severe mitochondrial disorder with early infantile presentation of transfusion-dependent sideroblastic anemia in the setting of failure to thrive, hearing loss, epilepsy, stroke-like episodes, and severe developmental delay (summary by Burrage et al., 2014). For a general phenotypic description and a discussion of genetic heterogeneity of MLASA, see MLASA1 (600462)"
43	MMDS1	"Multiple mitochondrial dysfunctions syndrome 1, 605711 (3)"	605711	0	0	NFU1	-	-
44	MMDS2	"Multiple mitochondrial dysfunctions syndrome 2, 614299 (3)"	614299	0	0	BOLA3	-	-
13	MMDS3	"Multiple mitochondrial dysfunctions syndrome 3, 615330 (3)"	615330	0	0	IBA57	-	-
158	MMIT	"MITOCHONDRIAL MYOPATHY, INFANTILE, TRANSIENT;MMIT"	500009	0	0	MT-TE	-	-
41	MPYCD	"Mitochondrial pyruvate carrier deficiency, 614741 (3)"	614741	0	0	MPC1	-	-
494	MSL	"LIPOMATOSIS, MULTIPLE SYMMETRIC; MSL"	151800	0	0	MFN2	-	-
141	MTATP6	"ATP SYNTHASE 6;;MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, MITOCHONDRIAL TYPE 1, INCLUDED"	516060	0	0	", MT-ATP6"	-	-
465	MTCYB	CYTOCHROME b OF COMPLEX III; MTCYB	516020	0	0	", MT-CYB"	-	-
26	MTDPS1	"Mitochondrial DNA depletion syndrome 1 (MNGIE type), 603041 (3)"	603041	0	0	"MT-TK, POLG, TYMP"	-	-
27	MTDPS11	"Mitochondrial DNA depletion syndrome 11, 615084 (3)"	615084	0	0	MGME1	-	-
28	MTDPS12	"Mitochondrial DNA depletion syndrome 12 (cardiomyopathic type), 615418 (3)"	615418	0	0	SLC25A4	-	-
29	MTDPS13	Mitochondrial DNA depletion syndrome 13 (encephalomyopathic type);MTDPS13	615471	0	0	FBXL4	-	-
30	MTDPS2	"Mitochondrial DNA depletion syndrome 2 (myopathic type), 609560 (3)"	609560	0	0	TK2	-	-
31	MTDPS3	"Mitochondrial DNA depletion syndrome 3 (hepatocerebral type), 251880 (3)"	251880	0	0	"C10orf2, DGUOK"	-	-
32	MTDPS4A	"Mitochondrial DNA depletion syndrome 4A (Alpers type), 203700"	203700	0	0	POLG	-	-
33	MTDPS4B	"Mitochondrial DNA depletion syndrome 4B (MNGIE type), 613662 (3)"	613662	0	0	POLG	-	-
35	MTDPS6	"Mitochondrial DNA depletion syndrome 6 (hepatocerebral type), 256810 (3)"	256810	0	0	MPV17	-	-
36	MTDPS7	"Mitochondrial DNA depletion syndrome 7 (hepatocerebral type), 271245 (3)"	271245	0	0	"C10orf2, TWNK"	-	-
113	MTS	"Mohr-Tranebjaerg syndrome, 304700 (3)"	304700	0	0	TIMM8A	-	-
168	NARP SYNDROME	"NEUROPATHY, ATAXIA, AND RETINITIS PIGMENTOSA;NARP SYNDROME"	551500	0	0	MT-ATP6	-	-
422	NBIA4	NEURODEGENERATION WITH BRAIN IRON ACCUMULATION 4; NBIA4	614298	0	0	C19orf12	-	-
392	NF2	"Neurofibromatosis, type 2, 101000 (3)"	101000	0	0	NF2	-	-
102	NIDDM	"Diabetes mellitus, noninsulin-dependent, 125853 (3)"	125853	0	0	"ABCC8, AKT2, CAPN10, CDKAL1, ENPP1, GCGR, GCK, GPD2, HMGA1, HNF1A, HNF1B, HNF4A, IGF2BP2, IL6, INSR, IRS1, IRS2, KCNJ11, LIPC, MAPK8IP1, 13 more"	-	-
73	OPA1	OPTIC ATROPHY 1; OPA1	165500	0	0	OPA1	-	-
420	PCH6	"PONTOCEREBELLAR HYPOPLASIA, TYPE 6; PCH6"	611523	0	0	RARS2	-	-
442	PDHAD	PYRUVATE DEHYDROGENASE E1-ALPHA DEFICIENCY; PDHAD	312170	0	0	", PDHA1"	-	-
478	PDHBD	PYRUVATE DEHYDROGENASE E1-BETA DEFICIENCY; PDHBD	614111	0	0	PDHB	-	-
475	PDHDD	PYRUVATE DEHYDROGENASE E2 DEFICIENCY; PDHDD	245348	0	0	DLAT	-	-
479	PDHLD	PYRUVATE DEHYDROGENASE LIPOIC ACID SYNTHETASE DEFICIENCY; PDHLD	614462	0	0	LIAS	-	-
477	PDHPD	PYRUVATE DEHYDROGENASE PHOSPHATASE DEFICIENCY; PDHPD	608782	0	0	PDP1	-	-
117	PEOA1	"Progressive external ophthalmoplegia, autosomal dominant, 157640 (3)"	157640	0	0	POLG	-	-
74	PEOA3	"PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL DOMINANT, 3; PEOA3"	609286	0	0	"C10orf2, TWNK"	-	-
49	PEOA5	"Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant, 5, PEOA5"	613077	0	0	RRM2B	-	-
50	PEOA6	"Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant, 6, PEOA6"	615156	0	0	DNA2	-	-
125	PHN	"{Pulmonary hypertension, neonatal, susceptibility to}, 615371 (3)"	615371	0	0	CPS1	-	-
483	PRLTS2	PERRAULT SYNDROME 2; PRLTS2	614926	0	0	HARS2	-	-
116	PRLTS4	"Perrault syndrome 4, 615300 (3)"	615300	0	0	LARS2	-	-
42	SANDO	"Mitochondrial recessive ataxia syndrome (includes SANDO and SCAE), 607459 (3)"	607459	0	0	"C10orf2, POLG"	-	-
498	SCA28	SPINOCEREBELLAR ATAXIA 28; SCA28	610246	0	0	AFG3L2	-	-
75	SNDI	"STRIATONIGRAL DEGENERATION, INFANTILE; SNDI"	271930	0	0	NUP62	-	-
83	SPAX4	"Ataxia, spastic, 4, 613672 (3)"	613672	0	0	MTPAP	-	-
497	SPG7	"SPASTIC PARAPLEGIA 7, AUTOSOMAL RECESSIVE; SPG7"	607259	0	0	SPG7	-	-
490	WFS2	WOLFRAM SYNDROME 2; WFS2	604928	0	0	CISD2	-	-
